id;tweet_text;created_at;lang;created_by_id
327;nominavi mnesarchum diam mus usu alia amet;2017-08-08 12:00:00;en;7835
328;nobis varius graeci scripserit efficitur tincidunt adversarium;2017-08-08 12:00:00;en;1870
329;persecuti conclusionemque expetendis dicta iaculis class commune;2017-08-08 12:00:00;en;4316
330;definitionem consetetur penatibus eleifend accumsan falli aeque;2017-08-08 12:00:00;en;2214
331;faucibus aptent melius detracto sumo arcu epicuri;2017-08-08 12:00:00;en;6134
332;ponderum tale voluptatum dissentiunt ancillae vel mediocritatem;2017-08-08 12:00:00;en;6948
333;fugit in electram evertitur feugait dissentiunt verear;2017-08-08 12:00:00;en;2218
334;ipsum erroribus atqui maecenas sale lacinia patrioque;2017-08-08 12:00:00;en;5909
335;vix himenaeos aliquet cras urbanitas aliquid offendit;2017-08-08 12:00:00;en;3718
336;vituperatoribus efficiantur mollis minim esse efficiantur voluptatibus;2017-08-08 12:00:00;en;7333
337;nibh brute per ac interesset menandri persecuti;2017-08-08 12:00:00;en;9073
338;meliore id suas appareat repudiare atqui malorum;2017-08-08 12:00:00;en;1303
339;euismod invidunt mucius facilis neque ridiculus maximus;2017-08-08 12:00:00;en;5576
340;enim primis quaerendum est delectus porttitor ad;2017-08-08 12:00:00;en;8367
341;aenean postea adhuc mattis montes lorem percipit;2017-08-08 12:00:00;en;4813
342;malorum gravida dicta epicurei unum indoctum hinc;2017-08-08 12:00:00;en;2619
343;magna affert gravida est ne feugiat eum;2017-08-08 12:00:00;en;9781
344;suas offendit lectus similique dignissim instructior quis;2017-08-08 12:00:00;en;3953
345;wisi pretium minim luctus graeco sanctus habitant;2017-08-08 12:00:00;en;4099
346;mus eius assueverit debet movet iuvaret theophrastus;2017-08-08 12:00:00;en;4032
347;malesuada atqui nihil vivendo adhuc noster lacinia;2017-08-08 12:00:00;en;862
348;recteque nulla natoque venenatis maximus ullamcorper nulla;2017-08-08 12:00:00;en;4975
349;falli commune penatibus altera reque persius quisque;2017-08-08 12:00:00;en;4819
350;minim orci gubergren conceptam pro theophrastus constituto;2017-08-08 12:00:00;en;9490
351;accommodare habitasse voluptatibus his tincidunt taciti volutpat;2017-08-08 12:00:00;en;8679
352;reque elaboraret luctus iaculis theophrastus utroque sem;2017-08-08 12:00:00;en;9263
353;unum accommodare utroque luctus feugiat scelerisque tibique;2017-08-08 12:00:00;en;7092
354;sed posuere cum contentiones fames tibique quam;2017-08-08 12:00:00;en;6981
355;felis possit arcu delenit vocent dicunt ea;2017-08-08 12:00:00;en;5345
356;repudiandae theophrastus elitr gloriatur sodales sodales detraxit;2017-08-08 12:00:00;en;3923
357;solet audire reformidans dictas ex tale curae;2017-08-08 12:00:00;en;4720
358;inceptos petentium odio mandamus minim fermentum audire;2017-08-08 12:00:00;en;1196
359;integer risus dolore aenean vestibulum mel aperiri;2017-08-08 12:00:00;en;3297
360;meliore vero maecenas iisque dicam turpis pertinax;2017-08-08 12:00:00;en;3008
361;sit pharetra mnesarchum regione noluisse mea qualisque;2017-08-08 12:00:00;en;3921
362;docendi cetero cubilia pri atomorum usu prodesset;2017-08-08 12:00:00;en;4690
363;debet vivendo petentium posidonium simul partiendo dico;2017-08-08 12:00:00;en;4344
364;ridiculus reque solet augue partiendo quam molestie;2017-08-08 12:00:00;en;9549
365;est porttitor porta tellus detracto wisi vix;2017-08-08 12:00:00;en;3675
366;iisque aeque viverra egestas audire etiam massa;2017-08-08 12:00:00;en;4293
367;luptatum pri dicunt magnis morbi civibus invidunt;2017-08-08 12:00:00;en;8387
368;penatibus brute intellegebat qui repudiare maluisset iudicabit;2017-08-08 12:00:00;en;8239
369;habemus inani debet praesent moderatius civibus maecenas;2017-08-08 12:00:00;en;765
370;senserit nulla porro nisi mauris condimentum donec;2017-08-08 12:00:00;en;2373
371;dolorum molestie placerat sadipscing mucius sodales etiam;2017-08-08 12:00:00;en;3901
372;expetenda voluptaria non finibus ne has fabellas;2017-08-08 12:00:00;en;1249
373;viverra lobortis definitionem vivamus vehicula te dictum;2017-08-08 12:00:00;en;6589
374;dictumst quis civibus posse posuere dicunt parturient;2017-08-08 12:00:00;en;8033
375;adipiscing lectus inimicus mauris atomorum hinc mea;2017-08-08 12:00:00;en;5571
376;eget porro etiam utroque deseruisse diam felis;2017-08-08 12:00:00;en;7588
377;posuere regione fastidii delenit metus intellegebat dico;2017-08-08 12:00:00;en;2598
378;maximus adolescens purus urna pertinax quaerendum minim;2017-08-08 12:00:00;en;3384
379;mucius fames eripuit decore quod eum legimus;2017-08-08 12:00:00;en;1100
380;doming mazim graecis agam varius et error;2017-08-08 12:00:00;en;8548
381;delectus vituperatoribus porta sodales veniam persius mutat;2017-08-08 12:00:00;en;2044
382;propriae quam utamur interdum mediocrem elaboraret curabitur;2017-08-08 12:00:00;en;1435
383;te homero commune invenire electram neglegentur pulvinar;2017-08-08 12:00:00;en;4334
384;eruditi audire gubergren regione periculis aenean praesent;2017-08-08 12:00:00;en;2452
385;lectus convallis duis prompta vituperata consetetur facilis;2017-08-08 12:00:00;en;5030
386;molestie ius malorum scripta detracto mazim dictum;2017-08-08 12:00:00;en;3799
387;ius tempor ea aptent natoque enim iudicabit;2017-08-08 12:00:00;en;8855
388;solet vocent sadipscing periculis nullam deterruisset dicit;2017-08-08 12:00:00;en;3047
389;decore mus discere fringilla saepe graecis graeco;2017-08-08 12:00:00;en;9614
390;gloriatur percipit dicam saperet tale unum ad;2017-08-08 12:00:00;en;9480
391;vocibus eleifend impetus suspendisse suas cras oratio;2017-08-08 12:00:00;en;2787
392;sale iriure brute patrioque urna nam nunc;2017-08-08 12:00:00;en;1680
393;quot his eruditi rhoncus reprimique tota lorem;2017-08-08 12:00:00;en;5333
394;oporteat laoreet ultrices adhuc euripidis pharetra unum;2017-08-08 12:00:00;en;4530
395;class rutrum noluisse dicat pri accusata libris;2017-08-08 12:00:00;en;7148
396;gloriatur reprehendunt interesset facilisi suscipiantur inciderint mandamus;2017-08-08 12:00:00;en;8713
397;ludus senserit curabitur arcu quisque persequeris offendit;2017-08-08 12:00:00;en;9552
398;iusto fabellas ludus doming eget aliquid penatibus;2017-08-08 12:00:00;en;8645
399;mea mnesarchum ius prodesset eam iaculis arcu;2017-08-08 12:00:00;en;3351
400;principes nobis postea referrentur porro dicta deserunt;2017-08-08 12:00:00;en;6460
401;suavitate dicit eloquentiam aperiri assueverit vehicula referrentur;2017-08-08 12:00:00;en;826
402;arcu unum neque tempor partiendo patrioque etiam;2017-08-08 12:00:00;en;4366
403;quod eos vocent tellus libero reprehendunt hinc;2017-08-08 12:00:00;en;92
404;nulla lectus mollis ultrices persequeris proin vestibulum;2017-08-08 12:00:00;en;407
405;eam cursus dicant decore reque option mel;2017-08-08 12:00:00;en;6029
406;appetere ceteros gloriatur natoque suscipit epicuri sapien;2017-08-08 12:00:00;en;392
407;pertinacia repudiare porttitor splendide dicam augue semper;2017-08-08 12:00:00;en;5027
408;risus turpis epicurei maiestatis verterem doctus malesuada;2017-08-08 12:00:00;en;6787
409;posse equidem ante necessitatibus ei comprehensam habeo;2017-08-08 12:00:00;en;5138
410;idque agam doctus vel dapibus sollicitudin delicata;2017-08-08 12:00:00;en;3749
411;aliquip minim te cursus ancillae veri dis;2017-08-08 12:00:00;en;5112
412;aeque sagittis dui simul habeo putent lectus;2017-08-08 12:00:00;en;4581
413;ipsum nominavi dicit pertinax pro ligula quisque;2017-08-08 12:00:00;en;1710
414;id salutatus cursus efficitur ei delectus offendit;2017-08-08 12:00:00;en;6891
415;tota iuvaret option faucibus a nulla ius;2017-08-08 12:00:00;en;9776
416;amet quaestio venenatis mus necessitatibus idque pericula;2017-08-08 12:00:00;en;3452
417;penatibus libris comprehensam contentiones egestas curae id;2017-08-08 12:00:00;en;9267
418;invidunt himenaeos id eleifend contentiones porro iriure;2017-08-08 12:00:00;en;911
419;expetenda gloriatur doctus delectus debet graecis ornatus;2017-08-08 12:00:00;en;7685
420;eam aperiri etiam affert ligula est pulvinar;2017-08-08 12:00:00;en;5140
421;justo placerat tota dui electram dignissim populo;2017-08-08 12:00:00;en;3104
422;inimicus vix invidunt feugait id theophrastus dolorem;2017-08-08 12:00:00;en;1800
423;gubergren quaestio mollis integer vehicula semper nulla;2017-08-08 12:00:00;en;9482
424;volumus aliquet iisque sollicitudin mnesarchum facilisi utroque;2017-08-08 12:00:00;en;6971
425;eu impetus affert postulant adhuc nominavi fabellas;2017-08-08 12:00:00;en;2499
426;interdum utamur propriae legimus postea maiorum enim;2017-08-08 12:00:00;en;8420
427;dolor sed habeo vim libris iaculis eruditi;2017-08-08 12:00:00;en;447
428;equidem alterum reprimique vix vehicula verterem convenire;2017-08-08 12:00:00;en;4174
429;melius eros atomorum instructior inimicus tibique tantas;2017-08-08 12:00:00;en;5278
430;fames elementum graece habitant dico pellentesque nibh;2017-08-08 12:00:00;en;8583
431;mi ex consetetur ceteros expetenda utinam reformidans;2017-08-08 12:00:00;en;5412
432;neque definitionem iuvaret dictas praesent gloriatur oporteat;2017-08-08 12:00:00;en;9960
433;libero parturient atqui suspendisse singulis vituperata duis;2017-08-08 12:00:00;en;2136
434;voluptatibus in corrumpit vero mel consectetuer mel;2017-08-08 12:00:00;en;6051
435;contentiones consequat natum libero sanctus efficiantur sea;2017-08-08 12:00:00;en;1483
436;pertinax dis regione luptatum utinam metus luptatum;2017-08-08 12:00:00;en;2946
437;invidunt pertinax ponderum per animal ex iaculis;2017-08-08 12:00:00;en;5697
438;signiferumque molestie possim rutrum tempor nobis periculis;2017-08-08 12:00:00;en;251
439;veniam ultrices fabulas adhuc unum lobortis referrentur;2017-08-08 12:00:00;en;3505
440;detracto congue sagittis sociis noster senectus elit;2017-08-08 12:00:00;en;7107
441;adipisci felis massa perpetua hinc vituperatoribus turpis;2017-08-08 12:00:00;en;469
442;adolescens persecuti auctor nostrum recteque platea sapien;2017-08-08 12:00:00;en;8284
443;suscipiantur sonet ferri natoque litora persius pericula;2017-08-08 12:00:00;en;3034
444;dolore tota ipsum perpetua suas vocent nibh;2017-08-08 12:00:00;en;3568
445;esse interpretaris conubia rhoncus habeo homero ex;2017-08-08 12:00:00;en;133
446;dicunt nonumy malesuada option noluisse nostra sonet;2017-08-08 12:00:00;en;9187
447;egestas doctus vitae inani ultricies offendit appareat;2017-08-08 12:00:00;en;9187
448;vestibulum a reprimique interesset mel ligula senectus;2017-08-08 12:00:00;en;3515
449;repudiare mollis neque nonumes impetus laoreet habitasse;2017-08-08 12:00:00;en;1279
450;eripuit liber utinam ut ubique alterum fabulas;2017-08-08 12:00:00;en;8614
451;dictas curabitur malorum fuisset suas iaculis aliquet;2017-08-08 12:00:00;en;2127
452;invenire referrentur intellegebat arcu nisl liber lectus;2017-08-08 12:00:00;en;8923
453;doming doctus usu fermentum est possim deseruisse;2017-08-08 12:00:00;en;5186
454;feugait dolore mel fringilla iriure constituam erroribus;2017-08-08 12:00:00;en;147
455;ullamcorper porttitor iuvaret eleifend interdum elaboraret viverra;2017-08-08 12:00:00;en;4912
456;libero interesset praesent discere molestiae purus moderatius;2017-08-08 12:00:00;en;1642
457;dictas vim agam aperiri augue electram vivendo;2017-08-08 12:00:00;en;6937
458;ceteros posse ludus vidisse vehicula persequeris sonet;2017-08-08 12:00:00;en;5732
459;aptent tractatos gubergren eripuit voluptatibus fastidii idque;2017-08-08 12:00:00;en;3975
460;docendi petentium disputationi iriure reformidans detracto decore;2017-08-08 12:00:00;en;2265
461;possit interpretaris urna viderer vitae ea dolore;2017-08-08 12:00:00;en;3775
462;maximus recteque quam venenatis similique honestatis salutatus;2017-08-08 12:00:00;en;340
463;neglegentur graece venenatis tristique blandit at scripta;2017-08-08 12:00:00;en;8574
464;maiorum novum deterruisset interesset malorum vivendo nostrum;2017-08-08 12:00:00;en;503
465;urna finibus tortor ubique contentiones possim te;2017-08-08 12:00:00;en;1265
466;habemus vix eleifend nam id vehicula tempus;2017-08-08 12:00:00;en;6840
467;dicat eius pellentesque dolorem placerat pharetra offendit;2017-08-08 12:00:00;en;2149
468;quas justo mandamus mei natoque elitr porta;2017-08-08 12:00:00;en;7663
469;et oporteat facilisis pericula explicari commune at;2017-08-08 12:00:00;en;5786
470;numquam tibique expetendis nullam iusto iuvaret gubergren;2017-08-08 12:00:00;en;5148
471;debet assueverit eros urbanitas fermentum qui movet;2017-08-08 12:00:00;en;9947
472;vestibulum iisque tantas mazim class dolor porro;2017-08-08 12:00:00;en;4382
473;principes id ac latine mentitum no ferri;2017-08-08 12:00:00;en;9770
474;parturient commodo nulla faucibus dolore quidam metus;2017-08-08 12:00:00;en;5469
475;minim tellus mattis fabellas vituperata postulant delectus;2017-08-08 12:00:00;en;25
476;numquam maximus vim scelerisque contentiones justo suavitate;2017-08-08 12:00:00;en;6635
477;imperdiet postulant nam ornare ornatus atqui et;2017-08-08 12:00:00;en;9077
478;convallis dolorem dico periculis penatibus pericula maluisset;2017-08-08 12:00:00;en;6758
479;his vocent referrentur habitasse hendrerit putent cursus;2017-08-08 12:00:00;en;2288
480;gloriatur cursus eget nostra vidisse vulputate mei;2017-08-08 12:00:00;en;4501
481;constituam malesuada meliore class fuisset perpetua quem;2017-08-08 12:00:00;en;6816
482;senserit vocent affert ligula quaeque quaeque tamquam;2017-08-08 12:00:00;en;5446
483;rhoncus venenatis dictas conubia molestie rutrum vis;2017-08-08 12:00:00;en;8722
484;legere lacus quod tacimates congue vivamus odio;2017-08-08 12:00:00;en;2904
485;detraxit in nisl mel iisque imperdiet adipiscing;2017-08-08 12:00:00;en;8605
486;tractatos veritus leo facilis gloriatur fabulas porta;2017-08-08 12:00:00;en;9984
487;fermentum meliore eirmod mnesarchum pericula saperet deseruisse;2017-08-08 12:00:00;en;6288
488;posuere instructior adhuc ante wisi signiferumque liber;2017-08-08 12:00:00;en;8932
489;gravida appetere vidisse invenire eleifend ocurreret wisi;2017-08-08 12:00:00;en;5216
490;tellus mollis civibus adolescens iriure sollicitudin inani;2017-08-08 12:00:00;en;5704
491;patrioque torquent tincidunt facilisi potenti vestibulum placerat;2017-08-08 12:00:00;en;3008
492;decore splendide constituto nibh feugait ipsum consequat;2017-08-08 12:00:00;en;1891
493;quaerendum quem ocurreret appareat pro similique vis;2017-08-08 12:00:00;en;1799
494;duis quas consectetur porro intellegat neglegentur mauris;2017-08-08 12:00:00;en;3679
495;justo nisl invidunt altera nibh offendit ac;2017-08-08 12:00:00;en;3384
496;altera iriure sapientem sollicitudin platonem falli alienum;2017-08-08 12:00:00;en;1034
497;semper tincidunt mnesarchum interpretaris lectus quam verterem;2017-08-08 12:00:00;en;2186
498;partiendo laoreet mi vocent platonem efficiantur quam;2017-08-08 12:00:00;en;9515
499;dico feugait utroque maiestatis causae ceteros phasellus;2017-08-08 12:00:00;en;7848
500;persecuti pellentesque hendrerit contentiones quam solet tation;2017-08-08 12:00:00;en;6028
501;utinam inciderint patrioque adhuc aliquam tempor nec;2017-08-08 12:00:00;en;1591
502;docendi quo aliquid regione reformidans usu parturient;2017-08-08 12:00:00;en;1990
503;dolore vituperata quaeque nullam dicat ferri ridens;2017-08-08 12:00:00;en;3051
504;postulant porta postea iisque curae vix consequat;2017-08-08 12:00:00;en;1157
505;pretium quod expetenda deserunt sed ridiculus eloquentiam;2017-08-08 12:00:00;en;9113
506;rhoncus fringilla docendi quaeque tempor erroribus ipsum;2017-08-08 12:00:00;en;3110
507;nisi torquent arcu dui et vero comprehensam;2017-08-08 12:00:00;en;5049
508;purus sea ornare verterem velit dicta honestatis;2017-08-08 12:00:00;en;6870
509;in petentium pharetra elementum oratio dicam harum;2017-08-08 12:00:00;en;6600
510;risus luctus habeo doming fusce dicant adversarium;2017-08-08 12:00:00;en;4200
511;qui sanctus omittam principes postulant habeo cubilia;2017-08-08 12:00:00;en;9666
512;adipiscing platonem ultricies aeque bibendum animal tation;2017-08-08 12:00:00;en;7551
513;porro parturient suscipit fuisset pellentesque sale gravida;2017-08-08 12:00:00;en;7961
514;a tractatos vivamus cu verear ullamcorper pro;2017-08-08 12:00:00;en;8241
515;dolor suas commune fastidii repudiandae deseruisse hac;2017-08-08 12:00:00;en;9003
516;sed constituto propriae consectetuer at ac option;2017-08-08 12:00:00;en;8252
517;vehicula cum pertinacia nominavi dicta ludus curabitur;2017-08-08 12:00:00;en;2884
518;magnis habitant liber mea quot magnis atqui;2017-08-08 12:00:00;en;9962
519;montes assueverit idque antiopam pri persecuti sem;2017-08-08 12:00:00;en;6252
520;sonet harum suscipit novum quisque arcu venenatis;2017-08-08 12:00:00;en;7951
521;ludus erroribus dissentiunt mel affert conubia delectus;2017-08-08 12:00:00;en;613
522;homero metus porro ridens intellegat conceptam ridiculus;2017-08-08 12:00:00;en;9591
523;deterruisset conceptam erroribus duo nostra elementum quaerendum;2017-08-08 12:00:00;en;3035
524;vix nobis vix nibh pulvinar sapientem etiam;2017-08-08 12:00:00;en;2635
525;ridiculus laoreet reprehendunt honestatis solet eruditi tempor;2017-08-08 12:00:00;en;3705
